 refcode  , lab1  , dist1 , lab2  , ano2 
 QEWCOL   , Fe1   , 2.118 , O1    ,    8
 QEWCOL   , Fe2   , 1.787 , O3    ,    8
 QEWCOL   , Fe2   , 2.016 , O4    ,    8
 QEWCOL   , Fe2   , 2.039 , O4C   ,    8
 QEWCOL   , Fe2   , 2.047 , N4    ,    7
 QEWCOL   , Fe2   , 2.053 , N3    ,    7
 QEWCOL   , Fe2   , 2.147 , O5    ,    8
 QEZGUY   , Fe1   , 2.017 , O1    ,    8
 QEZGUY   , Fe1   , 2.034 , O2    ,    8
 QEZGUY   , Fe1   , 2.085 , O4    ,    8
 QEZGUY   , Fe1   , 2.088 , O3    ,    8
 QEZGUY   , Fe1   , 2.272 , Cl1   ,   17
 QEZGUY   , Fe1   , 2.276 , Cl2   ,   17
 QEZHIN   , Fe1   , 1.763 , O4    ,    8
 QEZHIN   , Fe1   , 2.049 , N8    ,    7
 QEZHIN   , Fe1   , 2.135 , N1    ,    7
 QEZHIN   , Fe1   , 2.266 , O1    ,    8
 QEZHIN   , Fe1   , 2.271 , O3    ,    8
 QEZHIN   , Fe1   , 2.283 , N6    ,    7
 QEZHIN   , Fe1   , 2.295 , N4    ,    7
 QIJTAE   , Fe1   , 1.912 , O2    ,    8
 QIJTAE   , Fe1   ,  1.93 , O1    ,    8
 QIJTAE   , Fe1   ,  2.14 , N2    ,    7
 QIJTAE   , Fe1   , 2.183 , N1    ,    7
 QIJTAE   , Fe1   , 2.308 , Cl1   ,   17
 QIJTAE   , Fe1   , 2.569 , S1    ,   16
 QILKAX   , Fe2   , 1.946 , O1    ,    8
 QILKAX   , Fe2   , 1.974 , O2    ,    8
 QILKAX   , Fe2   , 2.003 , O13   ,    8
 QILKAX   , Fe2   , 2.017 , O11   ,    8
 QILKAX   , Fe2   , 2.032 , O15   ,    8
 QILKAX   , Fe2   , 2.091 , O17   ,    8
 QILKUR   , Fe1   , 1.902 , O1    ,    8
 QILKUR   , Fe1   ,     2 , O2    ,    8
 QILKUR   , Fe1   , 2.001 , O4    ,    8
 QILKUR   , Fe1   ,  2.02 , O7    ,    8
 QILKUR   , Fe1   , 2.028 , O6    ,    8
 QILKUR   , Fe1   , 2.113 , O8    ,    8
 QILKUR   , Fe2   ,  1.92 , O1    ,    8
 QILKUR   , Fe2   , 1.995 , O3    ,    8
 QILKUR   , Fe2   , 1.995 , O3B   ,    8
 QILKUR   , Fe2   , 2.011 , O5    ,    8
 QILKUR   , Fe2   , 2.011 , O5B   ,    8
 QILKUR   , Fe2   , 2.041 , O9    ,    8
 QILXEO   , Fe1   , 1.916 , O4    ,    8
 QILXEO   , Fe1   , 1.988 , O2    ,    8
 QILXEO   , Fe1   , 1.992 , O2I   ,    8
 QILXEO   , Fe1   , 2.025 , O3    ,    8
 QILXEO   , Fe1   , 2.049 , O1    ,    8
 QILXEO   , Fe1   , 2.053 , O1I   ,    8
 QIMVEN   , Fe1   , 1.974 , O2    ,    8
 QIMVEN   , Fe1   , 1.995 , O3    ,    8
 QIMVEN   , Fe1   , 2.004 , O4    ,    8
 QIMVEN   , Fe1   , 2.053 , O5    ,    8
 QIMVEN   , Fe1   , 2.131 , O1    ,    8
 QIMVEN   , Fe1   , 2.285 , Cl1   ,   17
 QIMVEN   , Fe4   , 1.984 , O11   ,    8
 QIMVEN   , Fe4   , 2.008 , O12   ,    8
 QIMVEN   , Fe4   ,  2.01 , O5    ,    8
 QIMVEN   , Fe4   , 2.083 , O10   ,    8
 QIMVEN   , Fe4   , 2.106 , O3    ,    8
 QIMVEN   , Fe4   , 2.287 , Cl4   ,   17
 QIRROY   , Fe1   , 1.925 , O2    ,    8
 QIRROY   , Fe1   , 1.975 , O1    ,    8
 QIRROY   , Fe1   , 2.022 , O1A   ,    8
 QIRROY   , Fe1   , 2.127 , N2    ,    7
 QIRROY   , Fe1   , 2.133 , N3    ,    7
 QIRROY   , Fe1   , 2.249 , N1    ,    7
 QIRROY   , Fe2   , 1.918 , O6    ,    8
 QIRROY   , Fe2   , 1.952 , O5    ,    8
 QIRROY   , Fe2   , 2.048 , O5A   ,    8
 QIRROY   , Fe2   , 2.116 , N6    ,    7
 QIRROY   , Fe2   , 2.123 , N7    ,    7
 QIRROY   , Fe2   , 2.219 , N5    ,    7
 QISFUT01 , Fe1   , 1.885 , O2    ,    8
 QISFUT01 , Fe1   , 1.975 , O1    ,    8
 QISFUT01 , Fe1   , 1.989 , O1B   ,    8
 QISFUT01 , Fe1   , 2.106 , N1    ,    7
 QISFUT01 , Fe1   , 2.242 , Cl1   ,   17
 QISGAA   , Fe1   , 1.894 , O2    ,    8
 QISGAA   , Fe1   , 1.946 , O1B   ,    8
 QISGAA   , Fe1   , 1.985 , O1    ,    8
 QISGAA   , Fe1   ,  2.06 , N1    ,    7
 QISGAA   , Fe1   , 2.224 , Cl1   ,   17
 QISGEE   , Fe1   , 1.874 , O2    ,    8
 QISGEE   , Fe1   , 1.973 , O1    ,    8
 QISGEE   , Fe1   , 1.977 , O1A   ,    8
 QISGEE   , Fe1   , 2.065 , N1    ,    7
 QISGEE   , Fe1   , 2.239 , Cl1   ,   17
 QITHIK   , Fe1   , 1.952 , O7    ,    8
 QITHIK   , Fe1   , 1.978 , O5    ,    8
 QITHIK   , Fe1   , 2.075 , O3    ,    8
 QITHIK   , Fe1   , 2.091 , O1    ,    8
 QITHIK   , Fe1   , 2.166 , O8    ,    8
 QITHIK   , Fe1   , 2.292 , N1    ,    7
 QITHIK   , Fe1   , 2.351 , N2    ,    7
 QIVQOC   , Fe1   , 1.958 , O1    ,    8
 QIVQOC   , Fe1   , 2.013 , O1D   ,    8
 QIVQOC   , Fe1   , 2.084 , N1    ,    7
 QIVQOC   , Fe1   , 2.089 , N3    ,    7
 QIVQOC   , Fe1   , 2.097 , O2    ,    8
 QIVQOC   , Fe1   , 2.223 , N2    ,    7
 QIVQUI   , Fe1   , 1.939 , O4    ,    8
 QIVQUI   , Fe1   , 1.964 , O3    ,    8
 QIVQUI   , Fe1   , 1.975 , O2    ,    8
 QIVQUI   , Fe1   , 2.017 , O1    ,    8
 QIVQUI   , Fe1   , 2.189 , N1    ,    7
 QIVQUI   , Fe1   , 2.268 , N2    ,    7
 QIVQUI   , Fe2   ,  1.94 , O5    ,    8
 QIVQUI   , Fe2   ,  1.97 , O6    ,    8
 QIVQUI   , Fe2   , 1.971 , O1    ,    8
 QIVQUI   , Fe2   ,  2.02 , O2    ,    8
 QIVQUI   , Fe2   , 2.193 , N4    ,    7
 QIVQUI   , Fe2   , 2.267 , N5    ,    7
 QIWDUV   , Fe1   , 1.983 , O2    ,    8
 QIWDUV   , Fe1   , 1.985 , O1    ,    8
 QIWDUV   , Fe1   , 1.988 , O3    ,    8
 QIWDUV   , Fe1   , 2.073 , N5    ,    7
 QIWDUV   , Fe1   ,  2.11 , N3    ,    7
 QIWDUV   , Fe1   , 2.423 , N1    ,    7
 QIWDUV   , Fe2   , 1.973 , O2    ,    8
 QIWDUV   , Fe2   , 1.977 , O1    ,    8
 QIWDUV   , Fe2   , 2.003 , O5    ,    8
 QIWDUV   , Fe2   , 2.063 , N7    ,    7
 QIWDUV   , Fe2   , 2.094 , N9    ,    7
 QIWDUV   , Fe2   , 2.413 , N2    ,    7
 QIWDUV   , Fe3   , 1.976 , O8    ,    8
 QIWDUV   , Fe3   , 1.979 , O7    ,    8
 QIWDUV   , Fe3   , 2.002 , O9    ,    8
 QIWDUV   , Fe3   , 2.059 , N15   ,    7
 QIWDUV   , Fe3   , 2.082 , N13   ,    7
 QIWDUV   , Fe3   , 2.412 , N11   ,    7
 QIWDUV   , Fe4   ,  1.98 , O11   ,    8
 QIWDUV   , Fe4   , 1.984 , O7    ,    8
 QIWDUV   , Fe4   , 2.001 , O8    ,    8
 QIWDUV   , Fe4   , 2.039 , N17   ,    7
 QIWDUV   , Fe4   , 2.067 , N19   ,    7
 QIWDUV   , Fe4   , 2.422 , N12   ,    7
 QIWFAD   , Fe1   , 1.961 , O1    ,    8
 QIWFAD   , Fe1   , 2.021 , O2    ,    8
 QIWFAD   , Fe1   , 2.046 , N3    ,    7
 QIWFAD   , Fe1   ,  2.05 , O3    ,    8
 QIWFAD   , Fe1   , 2.072 , N5    ,    7
 QIWFAD   , Fe1   , 2.372 , N1    ,    7
 QIWFAD   , Fe2   , 1.965 , O1    ,    8
 QIWFAD   , Fe2   , 2.013 , O2    ,    8
 QIWFAD   , Fe2   , 2.064 , N9    ,    7
 QIWFAD   , Fe2   , 2.073 , N7    ,    7
 QIWFAD   , Fe2   , 2.075 , O6    ,    8
 QIWFAD   , Fe2   , 2.366 , N2    ,    7
 QIWFIL   , Fe1   , 1.957 , O1    ,    8
 QIWFIL   , Fe1   , 1.968 , O2    ,    8
 QIWFIL   , Fe1   ,  2.03 , N3    ,    7
 QIWFIL   , Fe1   , 2.068 , O3    ,    8
 QIWFIL   , Fe1   , 2.077 , N5    ,    7
 QIWFIL   , Fe1   , 2.366 , N1    ,    7
 QIWFIL   , Fe2   , 1.968 , O1    ,    8
 QIWFIL   , Fe2   , 1.981 , O2    ,    8
 QIWFIL   , Fe2   ,  2.05 , N9    ,    7
 QIWFIL   , Fe2   , 2.073 , O6    ,    8
 QIWFIL   , Fe2   , 2.088 , N7    ,    7
 QIWFIL   , Fe2   , 2.392 , N2    ,    7
 QOCDOC   , Fe1   , 1.896 , N3    ,    7
 QOCDOC   , Fe1   , 1.897 , N2    ,    7
 QOCDOC   , Fe1   , 1.947 , N1    ,    7
 QOCDOC   , Fe1   , 1.978 , N4    ,    7
 QOCDOC   , Fe1   , 2.309 , Cl1   ,   17
 QOCDUI01 , Fe1   , 1.927 , N4    ,    7
 QOCDUI01 , Fe1   , 1.944 , N1    ,    7
 QOCDUI01 , Fe1   , 1.974 , N3    ,    7
 QOCDUI01 , Fe1   , 2.015 , N2    ,    7
 QOCDUI01 , Fe1   , 2.512 , Br1   ,   35
 QOGKEC   , Fe1   , 1.934 , O3    ,    8
 QOGKEC   , Fe1   , 1.939 , O1    ,    8
 QOGKEC   , Fe1   , 1.947 , O2    ,    8
 QOGKEC   , Fe1   , 2.204 , N2    ,    7
 QOGKEC   , Fe1   ,  2.22 , N1    ,    7
 QOGKEC   , Fe1   , 2.405 , N3    ,    7
 QOHVUF   , Fe1   , 1.966 , O4    ,    8
 QOHVUF   , Fe1   , 1.967 , O6    ,    8
 QOHVUF   , Fe1   , 1.973 , O2    ,    8
 QOHVUF   , Fe1   , 1.982 , O1    ,    8
 QOHVUF   , Fe1   , 2.173 , N2    ,    7
 QOHVUF   , Fe1   , 2.173 , N4    ,    7
 QOHVUF   , Fe2   , 1.963 , O10   ,    8
 QOHVUF   , Fe2   , 1.964 , O8    ,    8
 QOHVUF   , Fe2   , 1.967 , O1    ,    8
 QOHVUF   , Fe2   , 1.976 , O2    ,    8
 QOHVUF   , Fe2   ,  2.15 , N6    ,    7
 QOHVUF   , Fe2   , 2.171 , N8    ,    7
 QOLKIM   , Fe1   , 1.872 , N1    ,    7
 QOLKIM   , Fe1   , 1.889 , N4    ,    7
 QOLKIM   , Fe1   , 2.016 , N3    ,    7
 QOLKIM   , Fe1   , 2.032 , N2    ,    7
 QOLKIM   , Fe1   , 2.308 , Cl1   ,   17
 QOWZEI   , Fe1   , 1.859 , O3    ,    8
 QOWZEI   , Fe1   ,  1.87 , O1    ,    8
 QOWZEI   , Fe1   , 1.935 , N2    ,    7
 QOWZEI   , Fe1   , 1.941 , N3    ,    7
 QOWZEI   , Fe1   , 1.971 , N4    ,    7
 QOWZEI   , Fe1   , 1.973 , N1    ,    7
 QOYYAF   , Fe1   , 1.924 , O1    ,    8
 QOYYAF   , Fe1   ,  1.93 , O2    ,    8
 QOYYAF   , Fe1   , 2.112 , N1    ,    7
 QOYYAF   , Fe1   , 2.112 , N3    ,    7
 QOYYAF   , Fe1   , 2.171 , N2    ,    7
 QOYYAF   , Fe1   ,  2.21 , N4    ,    7
 QOYYIN   , Fe1   ,  1.88 , O1    ,    8
 QOYYIN   , Fe1   ,  1.88 , O2    ,    8
 QOYYIN   , Fe1   , 1.938 , N1    ,    7
 QOYYIN   , Fe1   , 1.946 , N3    ,    7
 QOYYIN   , Fe1   , 1.972 , N2    ,    7
 QOYYIN   , Fe1   , 1.973 , N4    ,    7
 QOYYOT   , Fe1   , 1.899 , O1    ,    8
 QOYYOT   , Fe1   , 1.899 , O1A   ,    8
 QOYYOT   , Fe1   , 2.101 , N1    ,    7
 QOYYOT   , Fe1   , 2.101 , N1A   ,    7
 QOYYOT   , Fe1   , 2.157 , N2    ,    7
 QOYYOT   , Fe1   , 2.157 , N2A   ,    7
 QOYYOT   , Fe2   , 1.889 , O2    ,    8
 QOYYOT   , Fe2   , 1.889 , O2A   ,    8
 QOYYOT   , Fe2   , 2.151 , N3    ,    7
 QOYYOT   , Fe2   , 2.151 , N3A   ,    7
 QOYYOT   , Fe2   , 2.152 , N4    ,    7
 QOYYOT   , Fe2   , 2.152 , N4A   ,    7
 QOZDUE   , Fe1   , 1.964 , O7    ,    8
 QOZDUE   , Fe1   , 1.974 , O1    ,    8
 QOZDUE   , Fe1   , 1.974 , O4    ,    8
 QOZDUE   , Fe1   , 2.028 , O2    ,    8
 QOZDUE   , Fe1   , 2.037 , O5    ,    8
 QOZDUE   , Fe1   , 2.038 , O8    ,    8
 QOZZUB   , Fe1   , 1.897 , O2    ,    8
 QOZZUB   , Fe1   , 1.907 , O1    ,    8
 QOZZUB   , Fe1   , 2.152 , N2    ,    7
 QOZZUB   , Fe1   , 2.166 , N1    ,    7
 QOZZUB   , Fe1   ,  2.48 , Br1   ,   35
 QOZZUB   , Fe1   , 2.621 , S2    ,   16
 QQQAYM01 , Fe1   , 2.191 , Cl1   ,   17
 QQQAYM01 , Fe1   , 2.191 , Cl1A  ,   17
 QQQAYM01 , Fe1   , 2.191 , Cl1F  ,   17
 QQQAYM01 , Fe1   , 2.191 , Cl1G  ,   17
 QUCCUN   , Fe1   , 1.899 , O2    ,    8
 QUCCUN   , Fe1   , 1.917 , O1    ,    8
 QUCCUN   , Fe1   , 2.111 , N1    ,    7
 QUCCUN   , Fe1   , 2.152 , N2    ,    7
 QUCCUN   , Fe1   , 2.163 , O3    ,    8
 QUCCUN   , Fe1   , 2.357 , Cl1   ,   17
 QUSCUD   , Fe1   , 2.318 , Br3   ,   35
