refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
LANTUP,1,Fe1,3,3.0000443327513828,Cl2,2.279,2.0858660210025608,0.59334235049263095
LANTUP,1,Fe1,3,3.0000443327513828,Cl1,2.29,2.0858660210025608,0.57596207829333934
ILIHIU,1,Fe1,3,3.0001641277284667,O5,1.91,1.7496845173821902,0.64837562124361159
ILIHIU,1,Fe1,3,3.0001641277284667,O3,1.928,1.7496845173821902,0.61758798376191881
ILIHIU,1,Fe1,3,3.0001641277284667,O4,1.991,1.7496845173821902,0.52089645120156025
ILIHIU,1,Fe1,3,3.0001641277284667,O1,2.049,1.7496845173821902,0.44532061912424509
ILIHIU,1,Fe1,3,3.0001641277284667,O2,2.099,1.7496845173821902,0.38903113540425782
ILIHIU,1,Fe1,3,3.0001641277284667,N1,2.2,1.8409723890355545,0.37895231699287329
JOSREO,1,Fe1,3,3.0003385988583724,Cl2,2.173,2.0858660210025608,0.79017784347499442
JOSREO,1,Fe1,3,3.0003385988583724,Cl4,2.193,2.0858660210025608,0.74859939282885346
JOSREO,1,Fe1,3,3.0003385988583724,Cl3,2.194,2.0858660210025608,0.74657888287538787
JOSREO,1,Fe1,3,3.0003385988583724,Cl1,2.21,2.0858660210025608,0.71498247967913664
DABQED,1,Fe1,3,3.0006076320742912,O1,1.78,1.7496845173821902,0.9213330071425061
DABQED,1,Fe1,3,3.0006076320742912,N2,1.967,1.8409723890355545,0.71133260138577736
DABQED,1,Fe1,3,3.0006076320742912,N1,1.987,1.8409723890355545,0.67390291678510372
DABQED,1,Fe1,3,3.0006076320742912,Cl1,2.221,2.0858660210025608,0.69403910676090397
YILLEL,1,Fe4,3,3.0006511731723768,Cl9,2.186,2.0858660210025608,0.76289690432378188
YILLEL,1,Fe4,3,3.0006511731723768,Cl11,2.192,2.0858660210025608,0.75062537100619442
YILLEL,1,Fe4,3,3.0006511731723768,Cl12,2.194,2.0858660210025608,0.74657888287538787
YILLEL,1,Fe4,3,3.0006511731723768,Cl10,2.197,2.0858660210025608,0.74055001496701256
KAQNOH,1,Fe2,3,3.0006909724868445,O1,1.904,1.7496845173821902,0.65897553345779192
KAQNOH,1,Fe2,3,3.0006909724868445,O3,2.001,1.7496845173821902,0.50700671337785097
KAQNOH,1,Fe2,3,3.0006909724868445,O10,2.002,1.7496845173821902,0.5056382750373084
KAQNOH,1,Fe2,3,3.0006909724868445,O12,2.026,1.7496845173821902,0.47388120945031642
KAQNOH,1,Fe2,3,3.0006909724868445,O5,2.034,1.7496845173821902,0.46374510364627547
KAQNOH,1,Fe2,3,3.0006909724868445,N2,2.188,1.8409723890355545,0.39144413751730112
ZEQVOG,1,Fe1,3,3.0009586701259696,O1,1.79,1.7496845173821902,0.89676560245387715
ZEQVOG,1,Fe1,3,3.0009586701259696,O2,1.956,1.7496845173821902,0.5725762226130795
ZEQVOG,1,Fe1,3,3.0009586701259696,N3,2.139,1.8409723890355545,0.44687336260841459
ZEQVOG,1,Fe1,3,3.0009586701259696,N2,2.168,1.8409723890355545,0.4131855935061724
ZEQVOG,1,Fe1,3,3.0009586701259696,N1,2.222,1.8409723890355545,0.35707681440105321
ZEQVOG,1,Fe1,3,3.0009586701259696,N4,2.269,1.8409723890355545,0.31448107454337271
GEPYIJ10,1,Fe1,3,3.0013854766045993,Cl2,2.182,2.0858660210025608,0.77118918077833631
GEPYIJ10,1,Fe1,3,3.0013854766045993,Cl4,2.189,2.0858660210025608,0.75673626307156439
GEPYIJ10,1,Fe1,3,3.0013854766045993,Cl3,2.191,2.0858660210025608,0.75265683220638435
GEPYIJ10,1,Fe1,3,3.0013854766045993,Cl1,2.207,2.0858660210025608,0.72080320054831415
WIGMUU01,1,Fe2,3,3.0014802614190401,Br8,2.326,2.2269447156814217,0.76512429238678703
WIGMUU01,1,Fe2,3,3.0014802614190401,Br7,2.331,2.2269447156814217,0.75485432289496135
WIGMUU01,1,Fe2,3,3.0014802614190401,Br6,2.334,2.2269447156814217,0.74875862811014193
WIGMUU01,1,Fe2,3,3.0014802614190401,Br5,2.342,2.2269447156814217,0.73274301802714981
PESALF01,1,Fe1,3,3.0019432625055069,O1B,1.882,1.7496845173821902,0.69934617755654682
PESALF01,1,Fe1,3,3.0019432625055069,O1,1.882,1.7496845173821902,0.69934617755654682
PESALF01,1,Fe1,3,3.0019432625055069,N1B,2.108,1.8409723890355545,0.48592730432408665
PESALF01,1,Fe1,3,3.0019432625055069,N1,2.108,1.8409723890355545,0.48592730432408665
PESALF01,1,Fe1,3,3.0019432625055069,Cl1,2.256,2.0858660210025608,0.63139629874423941
NEWROW,1,Fe1,3,3.0020855853436395,O1,1.882,1.7496845173821902,0.69934617755654682
NEWROW,1,Fe1,3,3.0020855853436395,O2K,1.969,1.7496845173821902,0.55280799294487681
NEWROW,1,Fe1,3,3.0020855853436395,O2,2.011,1.7496845173821902,0.49348734631855373
NEWROW,1,Fe1,3,3.0020855853436395,O3J,2.027,1.7496845173821902,0.4726021786233785
NEWROW,1,Fe1,3,3.0020855853436395,O3,2.088,1.7496845173821902,0.40077056631846097
NEWROW,1,Fe1,3,3.0020855853436395,N1,2.196,1.8409723890355545,0.38307132358182283
PUQKIW,1,Fe1,3,3.0023268997848285,O1,1.787,1.7496845173821902,0.90406623205714565
PUQKIW,1,Fe1,3,3.0023268997848285,O2,1.908,1.7496845173821902,0.65188984367321212
PUQKIW,1,Fe1,3,3.0023268997848285,O5,1.939,1.7496845173821902,0.59949750487417064
PUQKIW,1,Fe1,3,3.0023268997848285,N1,2.139,1.8409723890355545,0.44687336260841459
PUQKIW,1,Fe1,3,3.0023268997848285,N3,2.18,1.8409723890355545,0.39999995657188531
ETICEQ,1,Fe1,3,3.0024316523584709,O1,1.873,1.7496845173821902,0.71656588058767046
ETICEQ,1,Fe1,3,3.0024316523584709,O2,1.938,1.7496845173821902,0.60111995992006084
ETICEQ,1,Fe1,3,3.0024316523584709,O2B,1.995,1.7496845173821902,0.51529546834907747
ETICEQ,1,Fe1,3,3.0024316523584709,N1,2.09,1.8409723890355545,0.51015147008077288
ETICEQ,1,Fe1,3,3.0024316523584709,Cl1,2.24,2.0858660210025608,0.65929887342088889
VABMUG,1,Fe2,3,3.0025446140061476,O5,1.787,1.7496845173821902,0.90406623205714565
VABMUG,1,Fe2,3,3.0025446140061476,O2,2.011,1.7496845173821902,0.49348734631855373
VABMUG,1,Fe2,3,3.0025446140061476,N3,2.155,1.8409723890355545,0.42796097268350863
VABMUG,1,Fe2,3,3.0025446140061476,O4,2.156,1.7496845173821902,0.33348748084686669
VABMUG,1,Fe2,3,3.0025446140061476,N4,2.212,1.8409723890355545,0.36685913720682573
VABMUG,1,Fe2,3,3.0025446140061476,Cl2,2.36,2.0858660210025608,0.4766834448932471
LUMCAY,1,Fe3,3,3.002587064178917,O9,1.905,1.7496845173821902,0.65719692311266364
LUMCAY,1,Fe3,3,3.002587064178917,O10,1.919,1.7496845173821902,0.63279458961358337
