refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
FATBOR,1,Fe1,2,1.9550775059652676,S2B,2.521,2.0881655693158194,0.31042194762035807
FATBOR,1,Fe1,2,1.9550775059652676,S2,2.521,2.0881655693158194,0.31042194762035807
PTHPFE10,1,Fe1,2,1.9572076020514,S3,2.337,2.0881655693158194,0.51041789423124395
PTHPFE10,1,Fe1,2,1.9572076020514,S4,2.355,2.0881655693158194,0.48618107752055523
PTHPFE10,1,Fe1,2,1.9572076020514,S1,2.359,2.0881655693158194,0.48095337464004456
PTHPFE10,1,Fe1,2,1.9572076020514,S2,2.36,2.0881655693158194,0.4796552556595563
COVGID,1,Fe1,2,1.9652753407041457,S2A,2.474,2.0881655693158194,0.35246788805143325
COVGID,1,Fe1,2,1.9652753407041457,S2,2.474,2.0881655693158194,0.35246788805143325
COVGID,1,Fe1,2,1.9652753407041457,S1,2.512,2.0881655693158194,0.31806533500690509
COVGID,1,Fe1,2,1.9652753407041457,S1A,2.512,2.0881655693158194,0.31806533500690509
COVGID,1,Fe1,2,1.9652753407041457,S3,2.519,2.0881655693158194,0.31210444729373449
COVGID,1,Fe1,2,1.9652753407041457,S3A,2.519,2.0881655693158194,0.31210444729373449
CEYHET,1,Fe1,2,1.9810774815858971,S7,2.323,2.0881655693158194,0.5301010392570813
CEYHET,1,Fe1,2,1.9810774815858971,S3,2.349,2.0881655693158194,0.49412936640289895
CEYHET,1,Fe1,2,1.9810774815858971,S2,2.355,2.0881655693158194,0.48618107752055523
CEYHET,1,Fe1,2,1.9810774815858971,S1,2.367,2.0881655693158194,0.47066599840536155
CEYHET,1,Fe2,2,1.9885424617051084,S8,2.309,2.0881655693158194,0.55054322153942248
CEYHET,1,Fe2,2,1.9885424617051084,S4,2.352,2.0881655693158194,0.49013911065360921
CEYHET,1,Fe2,2,1.9885424617051084,S5,2.358,2.0881655693158194,0.48225500679560518
CEYHET,1,Fe2,2,1.9885424617051084,S1,2.371,2.0881655693158194,0.46560512271647148
CEYHET,1,Fe3,2,1.9926617434619585,S9,2.307,2.0881655693158194,0.55352718835465786
CEYHET,1,Fe3,2,1.9926617434619585,S4,2.352,2.0881655693158194,0.49013911065360921
CEYHET,1,Fe3,2,1.9926617434619585,S2,2.364,2.0881655693158194,0.47449772222684566
CEYHET,1,Fe3,2,1.9926617434619585,S6,2.364,2.0881655693158194,0.47449772222684566
CEYGOC,1,Fe2,2,2.0071386910073032,S6,2.29,2.0881655693158194,0.57955282666858721
CEYGOC,1,Fe2,2,2.0071386910073032,S4,2.325,2.0881655693158194,0.5272433586532308
CEYGOC,1,Fe2,2,2.0071386910073032,S5,2.379,2.0881655693158194,0.45564603868308695
CEYGOC,1,Fe2,2,2.0071386910073032,S3,2.388,2.0881655693158194,0.44469646700239812
CEYGOC,1,Fe1,2,2.0180896346410027,S1,2.299,2.0881655693158194,0.56562566681289217
CEYGOC,1,Fe1,2,2.0180896346410027,S2,2.314,2.0881655693158194,0.54315349134081181
CEYGOC,1,Fe1,2,2.0180896346410027,S5,2.368,2.0881655693158194,0.46939564560565883
CEYGOC,1,Fe1,2,2.0180896346410027,S3,2.392,2.0881655693158194,0.43991483088164002
CEYHET,1,Fe4,2,2.0181558406454876,S10,2.299,2.0881655693158194,0.56562566681289217
CEYHET,1,Fe4,2,2.0181558406454876,S5,2.349,2.0881655693158194,0.49412936640289895
CEYHET,1,Fe4,2,2.0181558406454876,S3,2.35,2.0881655693158194,0.49279568471322521
CEYHET,1,Fe4,2,2.0181558406454876,S6,2.371,2.0881655693158194,0.46560512271647148
ZAGYIP,1,Fe1,2,2.0229019824214585,S1,2.33,2.0881655693158194,0.52016637356464457
ZAGYIP,1,Fe1,2,2.0229019824214585,S2,2.337,2.0881655693158194,0.51041789423124395
ZAGYIP,1,Fe1,2,2.0229019824214585,S3,2.344,2.0881655693158194,0.50085211192353307
ZAGYIP,1,Fe1,2,2.0229019824214585,S4,2.351,2.0881655693158194,0.4914656027020371
LAJFUX,1,Fe1,2,2.0416715769249758,S1B,2.337,2.0881655693158194,0.51041789423124395
LAJFUX,1,Fe1,2,2.0416715769249758,S1,2.337,2.0881655693158194,0.51041789423124395
LAJFUX,1,Fe1,2,2.0416715769249758,S1F,2.337,2.0881655693158194,0.51041789423124395
LAJFUX,1,Fe1,2,2.0416715769249758,S1D,2.337,2.0881655693158194,0.51041789423124395
BUJHUJ,1,Fe1,2,2.0629141965419944,S1,2.306,2.0881655693158194,0.5550252312530547
BUJHUJ,1,Fe1,2,2.0629141965419944,S6,2.314,2.0881655693158194,0.54315349134081181
BUJHUJ,1,Fe1,2,2.0629141965419944,S4,2.35,2.0881655693158194,0.49279568471322521
BUJHUJ,1,Fe1,2,2.0629141965419944,S2,2.366,2.0881655693158194,0.47193978923490282
GOLSIJ,1,Fe1,2,2.0667399185080271,S1,2.295,2.0881655693158194,0.57177371168294133
GOLSIJ,1,Fe1,2,2.0667399185080271,S2,2.297,2.0881655693158194,0.56869138109940232
GOLSIJ,1,Fe1,2,2.0667399185080271,S3,2.368,2.0881655693158194,0.46939564560565883
GOLSIJ,1,Fe1,2,2.0667399185080271,S3A,2.378,2.0881655693158194,0.45687918012002471
ZIFDEX,1,Fe3,2,2.0685576620219064,S2,2.319,2.0881655693158194,0.53586295065225542
ZIFDEX,1,Fe3,2,2.0685576620219064,S3,2.333,2.0881655693158194,0.51596586049290893
ZIFDEX,1,Fe3,2,2.0685576620219064,S1,2.336,2.0881655693158194,0.51179926793384545
ZIFDEX,1,Fe3,2,2.0685576620219064,S4,2.341,2.0881655693158194,0.50492958294289669
LAHMOW,1,Fe2,2,2.0813054485902569,S2,2.253,2.0881655693158194,0.64050492952265903
LAHMOW,1,Fe2,2,2.0813054485902569,S4,2.352,2.0881655693158194,0.49013911065360921
LAHMOW,1,Fe2,2,2.0813054485902569,S5,2.353,2.0881655693158194,0.48881619887843858
LAHMOW,1,Fe2,2,2.0813054485902569,S3,2.374,2.0881655693158194,0.46184520953555042
LEWPOT,1,Fe1,2,2.093199420878546,S1,2.301,2.0881655693158194,0.56257647924790188
LEWPOT,1,Fe1,2,2.093199420878546,S2,2.304,2.0881655693158194,0.55803349074455566
LEWPOT,1,Fe1,2,2.093199420878546,S3,2.347,2.0881655693158194,0.49680756781214835
LEWPOT,1,Fe1,2,2.093199420878546,S3A,2.363,2.0881655693158194,0.47578188307394015
COZXOE,1,Fe2,2,2.176843936701033,S4,2.297,2.0881655693158194,0.56869138109940232
COZXOE,1,Fe2,2,2.176843936701033,S6,2.307,2.0881655693158194,0.55352718835465786
COZXOE,1,Fe2,2,2.176843936701033,S1,2.319,2.0881655693158194,0.53586295065225542
COZXOE,1,Fe2,2,2.176843936701033,S3,2.331,2.0881655693158194,0.51876241659471722
RUZXUF,1,Fe1,2,2.2142409456414907,S1,2.457,2.0881655693158194,0.36904015760691511
RUZXUF,1,Fe1,2,2.2142409456414907,S1K,2.457,2.0881655693158194,0.36904015760691511
RUZXUF,1,Fe1,2,2.2142409456414907,S1J,2.457,2.0881655693158194,0.36904015760691511
RUZXUF,1,Fe1,2,2.2142409456414907,S1I,2.457,2.0881655693158194,0.36904015760691511
RUZXUF,1,Fe1,2,2.2142409456414907,S1B,2.457,2.0881655693158194,0.36904015760691511
RUZXUF,1,Fe1,2,2.2142409456414907,S1A,2.457,2.0881655693158194,0.36904015760691511
EDTCFD01,1,Fe1,2,2.3046584256650555,S4,2.304,2.0881655693158194,0.55803349074455566
EDTCFD01,1,Fe1,2,2.3046584256650555,S2,2.309,2.0881655693158194,0.55054322153942248
EDTCFD01,1,Fe1,2,2.3046584256650555,S3,2.319,2.0881655693158194,0.53586295065225542
EDTCFD01,1,Fe1,2,2.3046584256650555,S1,2.334,2.0881655693158194,0.51457324093328727
EDTCFD01,1,Fe1,2,2.3046584256650555,S1B,2.801,2.0881655693158194,0.14564552179553447
SOTVUS,1,Fe4,2,2.3610624132941362,S4,2.254,2.0881655693158194,0.63877617232923689
SOTVUS,1,Fe4,2,2.3610624132941362,S3,2.283,2.0881655693158194,0.59062171515632711
SOTVUS,1,Fe4,2,2.3610624132941362,S2,2.289,2.0881655693158194,0.58112130426914976
SOTVUS,1,Fe4,2,2.3610624132941362,S8,2.309,2.0881655693158194,0.55054322153942248
