 refcode  , lab1  , dist1 , lab2  , ano2 
 BACVOR   , Fe2   ,  2.12 , O3A   ,    8
 BACVOR   , Fe2   ,  2.12 , O3    ,    8
 BACVOR   , Fe2   , 2.119 , O3N   ,    8
 BACVOR   , Fe2   ,  2.12 , O3L   ,    8
 BACVOR   , Fe2   , 2.121 , O3B   ,    8
 BACVOR   , Fe2   ,  2.12 , O3M   ,    8
 BADWAG   , Fe1   , 1.965 , N3    ,    7
 BADWAG   , Fe1   , 1.965 , N3A   ,    7
 BADWAG   , Fe1   , 1.982 , N2    ,    7
 BADWAG   , Fe1   , 1.993 , N1A   ,    7
 BADWAG   , Fe1   , 1.993 , N1    ,    7
 BADWAG   , Fe1   , 1.982 , N2A   ,    7
 BADWAG01 , Fe1   , 1.974 , N3    ,    7
 BADWAG01 , Fe1   , 1.964 , N1A   ,    7
 BADWAG01 , Fe1   , 1.964 , N1    ,    7
 BADWAG01 , Fe1   , 1.974 , N3A   ,    7
 BADWAG01 , Fe1   ,  1.98 , N2    ,    7
 BADWAG01 , Fe1   ,  1.98 , N2A   ,    7
 BAESMC   , Fe4   , 2.486 , S10B  ,   16
 BAESMC   , Fe4   , 2.486 , S10   ,   16
 BAESMC   , Fe4   , 2.557 , S8    ,   16
 BAESMC   , Fe4   , 2.523 , S9B   ,   16
 BAESMC   , Fe4   , 2.523 , S9    ,   16
 BAESMC   , Fe4   , 2.557 , S8B   ,   16
 BAHLOL   , Fe1   , 2.156 , N5    ,    7
 BAHLOL   , Fe1   , 2.297 , N3    ,    7
 BAHLOL   , Fe1   , 2.213 , N4    ,    7
 BAHLOL   , Fe1   , 2.156 , N5D   ,    7
 BAHLOL   , Fe1   , 2.297 , N3D   ,    7
 BAHLOL   , Fe1   ,  2.64 , S1D   ,   16
 BAHLOL   , Fe1   ,  2.64 , S1    ,   16
 BAHYIS   , Fe1   , 1.966 , N1    ,    7
 BAHYIS   , Fe1   , 1.871 , N3    ,    7
 BAHYIS   , Fe1   , 1.987 , N4    ,    7
 BAHYIS   , Fe1   , 1.981 , N2    ,    7
 BAHYIS   , Fe1   , 2.257 , S3    ,   16
 BAHYIS   , Fe1   , 2.308 , S2    ,   16
 BALPEJ   , Fe1   , 2.489 , S2    ,   16
 BALPEJ   , Fe1   , 2.082 , O1    ,    8
 BALPEJ   , Fe1   , 2.082 , O1B   ,    8
 BALPEJ   , Fe1   , 2.533 , S1B   ,   16
 BALPEJ   , Fe1   , 2.533 , S1    ,   16
 BALPEJ   , Fe1   , 2.489 , S2B   ,   16
 BAMNOU   , Fe1   , 2.015 , O2    ,    8
 BAMNOU   , Fe1   , 2.221 , N2    ,    7
 BAMNOU   , Fe1   ,  2.13 , N3    ,    7
 BAMNOU   , Fe1   , 2.132 , N1    ,    7
 BAMNOU   , Fe1   , 2.039 , O1    ,    8
 BAMNOU   , Fe1   , 2.214 , N4    ,    7
 BANSEQ   , Fe1   , 2.082 , N1B   ,    7
 BANSEQ   , Fe1   , 2.214 , N3B   ,    7
 BANSEQ   , Fe1   , 2.082 , N1A   ,    7
 BANSEQ   , Fe1   , 2.082 , N1    ,    7
 BANSEQ   , Fe1   , 2.214 , N3A   ,    7
 BANSEQ   , Fe1   , 2.214 , N3    ,    7
 BANSEQ   , Fe2   , 1.973 , N5B   ,    7
 BANSEQ   , Fe2   , 1.973 , N5A   ,    7
 BANSEQ   , Fe2   , 1.964 , N7    ,    7
 BANSEQ   , Fe2   , 1.973 , N5    ,    7
 BANSEQ   , Fe2   , 1.964 , N7A   ,    7
 BANSEQ   , Fe2   , 1.964 , N7B   ,    7
 BARFEH   , Fe1   , 2.592 , N3    ,    7
 BARFEH   , Fe1   , 2.273 , Cl2   ,   17
 BARFEH   , Fe1   , 2.094 , N1    ,    7
 BARFEH   , Fe1   , 2.238 , N2    ,    7
 BARFEH   , Fe1   , 2.231 , Cl1   ,   17
 BAXXAB01 , Fe1   , 2.214 , N6    ,    7
 BAXXAB01 , Fe1   , 2.197 , N3    ,    7
 BAXXAB01 , Fe1   , 2.171 , N1    ,    7
 BAXXAB01 , Fe1   , 2.165 , N4    ,    7
 BAXXAB01 , Fe1   , 2.097 , N2    ,    7
 BAXXAB01 , Fe1   , 2.075 , N5    ,    7
 BAYKOD   , Fe1   , 2.439 , N2    ,    7
 BAYKOD   , Fe1   , 2.471 , Cl1   ,   17
 BAYKOD   , Fe1   , 2.361 , Cl2   ,   17
 BAYKOD   , Fe1   ,  2.18 , N4    ,    7
 BAYKOD   , Fe1   , 2.329 , N1    ,    7
 BAYKOD   , Fe1   , 2.222 , N3    ,    7
 BAYKUJ   , Fe1   , 2.146 , N4    ,    7
 BAYKUJ   , Fe1   , 2.182 , N1    ,    7
 BAYKUJ   , Fe1   , 2.147 , N6    ,    7
 BAYKUJ   , Fe1   , 2.163 , N5    ,    7
 BAYKUJ   , Fe1   , 2.256 , N3    ,    7
 BAYKUJ   , Fe1   , 2.228 , N2    ,    7
 BEDLAY   , Fe1   , 2.172 , N2    ,    7
 BEDLAY   , Fe1   ,  2.32 , Cl1   ,   17
 BEDLAY   , Fe1   , 2.046 , O1A   ,    8
 BEDLAY   , Fe1   , 2.196 , N4    ,    7
 BEDLAY   , Fe1   , 2.393 , O1    ,    8
 BEDLEC   , Fe1   , 2.076 , O2    ,    8
 BEDLEC   , Fe1   , 2.206 , N3B   ,    7
 BEDLEC   , Fe1   , 2.206 , N3    ,    7
 BEDLEC   , Fe1   , 2.076 , O2B   ,    8
 BEDLEC   , Fe1   , 2.154 , N4B   ,    7
 BEDLEC   , Fe1   , 2.154 , N4    ,    7
 BEDLIG   , Fe1   , 2.353 , N3    ,    7
 BEDLIG   , Fe1   , 2.003 , O1B   ,    8
 BEDLIG   , Fe1   ,  2.34 , N1B   ,    7
 BEDLIG   , Fe1   , 2.003 , O1    ,    8
 BEDLIG   , Fe1   ,  2.34 , N1    ,    7
 BEDLIG   , Fe1   , 2.353 , N3B   ,    7
 BEGXOB03 , Fe1   , 1.978 , N1    ,    7
 BEGXOB03 , Fe1   , 1.937 , N3F   ,    7
 BEGXOB03 , Fe1   , 1.937 , N3    ,    7
 BEGXOB03 , Fe1   , 1.997 , N2F   ,    7
 BEGXOB03 , Fe1   , 1.997 , N2    ,    7
 BEGXOB03 , Fe1   , 1.978 , N1F   ,    7
 BEPZIF   , Fe1   , 2.075 , N22   ,    7
 BEPZIF   , Fe1   , 2.075 , N21   ,    7
 BEPZIF   , Fe1   , 2.276 , N41   ,    7
 BEPZIF   , Fe1   , 2.273 , N42   ,    7
 BEPZIF   , Fe1   , 2.266 , N11   ,    7
 BEPZIF   , Fe1   , 2.265 , N12   ,    7
 BEQJUD   , Fe1   , 2.181 , N7    ,    7
 BEQJUD   , Fe1   , 2.208 , S1    ,   16
 BEQJUD   , Fe1   , 2.023 , N3    ,    7
 BEQJUD   , Fe1   ,  2.04 , N2    ,    7
 BEQJUD   , Fe2   , 2.019 , N4    ,    7
 BEQJUD   , Fe2   , 2.223 , S1    ,   16
 BEQJUD   , Fe2   , 2.174 , N6    ,    7
 BEQJUD   , Fe2   ,  2.03 , N1    ,    7
 BEQKAK   , Fe1   , 2.018 , N5    ,    7
 BEQKAK   , Fe1   ,  2.01 , N1    ,    7
 BEQKAK   , Fe1   , 2.212 , S1    ,   16
 BEQKAK   , Fe1   , 2.206 , N3    ,    7
 BEQKAK   , Fe2   , 2.216 , S1    ,   16
 BEQKAK   , Fe2   , 2.201 , N4    ,    7
 BEQKAK   , Fe2   , 2.036 , N2    ,    7
 BEQKAK   , Fe2   , 2.023 , N6    ,    7
 BEQKEO   , Fe1   , 2.039 , N2    ,    7
 BEQKEO   , Fe1   , 2.023 , N3    ,    7
 BEQKEO   , Fe1   , 2.227 , S1    ,   16
 BEQKEO   , Fe1   , 2.168 , N1    ,    7
 BEQKOY   , Fe1   , 1.997 , N2B   ,    7
 BEQKOY   , Fe1   , 1.995 , N2    ,    7
 BEQKOY   , Fe1   , 1.996 , N2A   ,    7
 BEQKOY   , Fe1   , 1.992 , N1B   ,    7
 BEQKOY   , Fe1   , 1.992 , N1A   ,    7
 BEQKOY   , Fe1   , 1.991 , N1    ,    7
 BEQKOY   , Fe2   , 1.969 , N6B   ,    7
 BEQKOY   , Fe2   , 1.967 , N6A   ,    7
 BEQKOY   , Fe2   , 1.976 , N5B   ,    7
 BEQKOY   , Fe2   , 1.967 , N6    ,    7
 BEQKOY   , Fe2   , 1.976 , N5A   ,    7
 BEQKOY   , Fe2   , 1.975 , N5    ,    7
 BEQKOY   , Fe3   , 1.981 , N9B   ,    7
 BEQKOY   , Fe3   , 1.981 , N9A   ,    7
 BEQKOY   , Fe3   , 1.981 , N9    ,    7
 BEQKOY   , Fe3   , 1.981 , N10B  ,    7
 BEQKOY   , Fe3   , 1.981 , N10A  ,    7
 BEQKOY   , Fe3   , 1.981 , N10   ,    7
 BERTAT   , Fe1   , 2.021 , N3A   ,    7
 BERTAT   , Fe1   , 1.885 , N2    ,    7
 BERTAT   , Fe1   , 1.887 , N1A   ,    7
 BERTAT   , Fe1   , 2.021 , N3    ,    7
 BERTAT   , Fe1   , 1.887 , N1    ,    7
 BERTAT   , Fe1   , 1.885 , N2A   ,    7
 BETRIC   , Fe1   , 2.266 , N1E   ,    7
 BETRIC   , Fe1   , 2.266 , N1    ,    7
 BETRIC   , Fe1   , 2.346 , Cl1E  ,   17
 BETRIC   , Fe1   , 2.073 , N2    ,    7
 BETRIC   , Fe1   , 2.346 , Cl1   ,   17
 BETRUO   , Fe1   , 1.887 , N2    ,    7
 BETRUO   , Fe1   , 1.894 , N5    ,    7
 BETRUO   , Fe1   , 1.991 , N1    ,    7
 BETRUO   , Fe1   , 1.973 , N4    ,    7
 BETRUO   , Fe1   , 1.967 , N6    ,    7
 BETRUO   , Fe1   , 1.954 , N3    ,    7
 BIBMOO   , Fe4   , 2.238 , S3    ,   16
 BIBMOO   , Fe4   , 2.232 , S4    ,   16
 BIBMOO   , Fe4   , 2.223 , S2    ,   16
 BIBMOO   , Fe4   , 1.661 , N4    ,    7
 BIJJUA   , Fe1   , 1.972 , N2    ,    7
 BIJJUA   , Fe1   , 1.871 , N1    ,    7
 BIJJUA   , Fe1   , 1.974 , N3    ,    7
 BINQIZ   , Fe1   ,  2.23 , N1    ,    7
 BINQIZ   , Fe1   , 2.208 , N2    ,    7
 BINQIZ   , Fe1   , 2.265 , N6    ,    7
 BINQIZ   , Fe1   , 2.151 , N4    ,    7
 BINQIZ   , Fe1   , 2.135 , N5    ,    7
 BINQIZ   , Fe1   , 2.129 , N3    ,    7
 BIXDES   , Fe1   , 2.014 , O4    ,    8
 BIXDES   , Fe1   , 2.335 , O3    ,    8
 BIXDES   , Fe1   , 2.019 , O1    ,    8
 BIXDES   , Fe1   , 2.334 , O6    ,    8
 BIXDES   , Fe1   , 2.172 , N1    ,    7
 BIXDES   , Fe1   , 2.166 , N2    ,    7
 BIXDIW   , Fe1   , 2.159 , N1    ,    7
 BIXDIW   , Fe1   , 2.015 , O1    ,    8
 BIXDIW   , Fe1   , 2.192 , N2    ,    7
 BIXDIW   , Fe1   , 2.265 , Cl1   ,   17
 BIXDIW   , Fe1   , 2.292 , O2    ,    8
 BIXDOC   , Fe1   , 2.157 , N4    ,    7
 BIXDOC   , Fe1   , 2.155 , N2    ,    7
 BIXDOC   , Fe1   , 2.005 , O1    ,    8
 BIXDOC   , Fe1   , 2.152 , O2    ,    8
 BIXDOC   , Fe1   , 2.229 , N1    ,    7
 BIXDOC   , Fe1   , 2.201 , N3    ,    7
 BIXDUI   , Fe1   , 2.139 , N2    ,    7
 BIXDUI   , Fe1   , 2.131 , N4    ,    7
 BIXDUI   , Fe1   ,  2.03 , O2    ,    8
 BIXDUI   , Fe1   , 2.255 , N1    ,    7
 BIXDUI   , Fe1   , 2.201 , O1    ,    8
 BIXDUI   , Fe1   , 2.195 , N3    ,    7
 BOJLUI   , Fe1   , 1.996 , N7B   ,    7
 BOJLUI   , Fe1   , 1.996 , N7    ,    7
 BOJLUI   , Fe1   , 2.022 , N5B   ,    7
 BOJLUI   , Fe1   , 2.022 , N5    ,    7
 BOJLUI   , Fe1   , 1.941 , N4B   ,    7
 BOJLUI   , Fe1   , 1.941 , N4    ,    7
 BOJMAP01 , Fe1   , 2.175 , N1    ,    7
 BOJMAP01 , Fe1   , 2.175 , N1B   ,    7
 BOJMAP01 , Fe1   , 2.169 , N3B   ,    7
 BOJMAP01 , Fe1   ,  2.13 , N2    ,    7
 BOJMAP01 , Fe1   , 2.169 , N3    ,    7
 BOJMAP01 , Fe1   ,  2.13 , N2B   ,    7
 BOJMET01 , Fe1   , 1.975 , N2    ,    7
 BOJMET01 , Fe1   , 1.932 , N7    ,    7
 BOJMET01 , Fe1   , 1.932 , N7A   ,    7
 BOJMET01 , Fe1   , 1.975 , N2A   ,    7
 BOJMET01 , Fe1   , 2.005 , N1    ,    7
 BOJMET01 , Fe1   , 2.005 , N1A   ,    7
 BOJMET03 , Fe1   ,  2.02 , N1    ,    7
 BOJMET03 , Fe1   ,  2.02 , N1A   ,    7
 BOJMET03 , Fe1   , 1.973 , N3A   ,    7
 BOJMET03 , Fe1   , 1.973 , N3    ,    7
 BOJMET03 , Fe1   , 1.918 , N5A   ,    7
 BOJMET03 , Fe1   , 1.918 , N5    ,    7
 BOJMET03 , Fe2   , 2.014 , N2A   ,    7
 BOJMET03 , Fe2   , 2.014 , N2    ,    7
 BOJMET03 , Fe2   , 1.956 , N4A   ,    7
 BOJMET03 , Fe2   , 1.956 , N4    ,    7
 BOJMET03 , Fe2   , 1.925 , N6A   ,    7
 BOJMET03 , Fe2   , 1.925 , N6    ,    7
 BOVNUW   , Fe1   , 1.862 , O2    ,    8
 BOVNUW   , Fe1   , 1.844 , N2    ,    7
 BOVNUW   , Fe1   , 1.854 , O1    ,    8
 BOVNUW   , Fe1   , 1.865 , N1    ,    7
 BOWNIL   , Fe1   , 2.128 , N8    ,    7
 BOWNIL   , Fe1   , 2.142 , N5    ,    7
 BOWNIL   , Fe1   , 2.175 , N4    ,    7
 BOWNIL   , Fe1   , 2.152 , N7    ,    7
 BOWNIL   , Fe1   , 2.151 , N3    ,    7
 BOWNIL   , Fe1   , 2.148 , N1    ,    7
 BOXSIR   , Fe1   ,  2.15 , O4    ,    8
 BOXSIR   , Fe1   , 2.151 , O4N   ,    8
 BOXSIR   , Fe1   , 2.148 , O4B   ,    8
 BOXSIR   , Fe1   , 2.149 , O4A   ,    8
 BOXSIR   , Fe1   , 2.149 , O4L   ,    8
 BOXSIR   , Fe1   ,  2.15 , O4M   ,    8
 BOXSIR   , Fe2   , 2.336 , O3    ,    8
 BOXSIR   , Fe2   , 2.181 , O4M   ,    8
 BOXSIR   , Fe2   , 2.125 , N1M   ,    7
 BOXSIR   , Fe2   ,  2.04 , O1M   ,    8
 BOXSIR   , Fe2   , 2.081 , O1    ,    8
 BOXSIR   , Fe2   , 2.064 , O4    ,    8
 BOYDOI   , Fe1   ,  2.16 , O2B   ,    8
 BOYDOI   , Fe1   ,  2.16 , O2    ,    8
 BOYDOI   , Fe1   , 2.103 , N1    ,    7
 BOYDOI   , Fe1   , 2.103 , N1B   ,    7
 BOYDOI   , Fe1   , 2.238 , N2B   ,    7
 BOYDOI   , Fe1   , 2.238 , N2    ,    7
 BUCDEJ   , Fe1   , 2.351 , Cl2   ,   17
 BUCDEJ   , Fe1   , 2.164 , N1    ,    7
 BUCDEJ   , Fe1   , 2.157 , N4    ,    7
 BUCDEJ   , Fe1   , 2.281 , Cl1   ,   17
 BUCDEJ   , Fe1   , 2.259 , N3    ,    7
 BUCDOS   , Fe1   , 2.152 , O11   ,    8
 BUCDOS   , Fe1   ,  2.05 , O5    ,    8
 BUCDOS   , Fe1   , 2.065 , O3B   ,    8
 BUCDOS   , Fe1   , 2.065 , O3    ,    8
 BUCDOS   , Fe1   ,  2.05 , O5B   ,    8
 BUCDOS   , Fe1   , 2.152 , O11B  ,    8
 BUHRIG   , Fe2   , 2.031 , O4A   ,    8
 BUHRIG   , Fe2   , 2.031 , O4    ,    8
 BUHRIG   , Fe2   , 1.986 , O5    ,    8
 BUHRIG   , Fe2   , 1.986 , O5A   ,    8
 BUJHUJ   , Fe1   , 2.306 , S1    ,   16
 BUJHUJ   , Fe1   , 2.366 , S2    ,   16
 BUJHUJ   , Fe1   ,  2.35 , S4    ,   16
 BUJHUJ   , Fe1   , 2.314 , S6    ,   16
 BUKDUH   , Fe1   , 1.981 , N3    ,    7
 BUKDUH   , Fe1   ,  1.87 , N7    ,    7
 BUKDUH   , Fe1   , 1.864 , N2    ,    7
 BUKDUH   , Fe1   , 1.983 , N6    ,    7
 BUKDUH   , Fe1   ,  1.99 , N1    ,    7
 BUKDUH   , Fe1   , 1.985 , N8    ,    7
 BUKRAB   , Fe1   , 1.984 , N2B   ,    7
 BUKRAB   , Fe1   , 1.984 , N2    ,    7
 BUKRAB   , Fe1   , 1.953 , N1B   ,    7
 BUKRAB   , Fe1   , 1.953 , N1    ,    7
 BUKRAB   , Fe1   , 1.926 , N3B   ,    7
 BUKRAB   , Fe1   , 1.926 , N3    ,    7
 BUKRAB   , Fe2   , 1.935 , N6B   ,    7
 BUKRAB   , Fe2   , 1.935 , N6    ,    7
 BUKRAB   , Fe2   , 1.962 , N4    ,    7
 BUKRAB   , Fe2   , 1.991 , N5B   ,    7
 BUKRAB   , Fe2   , 1.991 , N5    ,    7
 BUKRAB   , Fe2   , 1.962 , N4B   ,    7
 BUKVEJ   , Fe1   , 1.899 , N1    ,    7
 BUKVEJ   , Fe1   , 1.885 , N2    ,    7
 BUKVEJ   , Fe1   , 1.928 , O1    ,    8
 BUKVEJ   , Fe1   , 1.929 , O2    ,    8
 BUKVEJ   , Fe1   , 1.996 , N4    ,    7
 BUKVEJ   , Fe1   , 1.991 , N3    ,    7
 BULLAW   , Fe1   ,  1.97 , N1    ,    7
 BULLAW   , Fe1   ,  1.97 , N1B   ,    7
 BULLAW   , Fe1   ,  1.97 , N1A   ,    7
 BULLAW   , Fe1   , 1.985 , N2B   ,    7
 BULLAW   , Fe1   , 1.985 , N2A   ,    7
 BULLAW   , Fe1   , 1.985 , N2    ,    7
 BUPNEG   , Fe1   , 1.651 , N5    ,    7
 BUPNEG   , Fe1   , 1.643 , N2    ,    7
 BUPNEG   , Fe1   , 2.053 , N1    ,    7
 BUPNEG   , Fe1   , 2.042 , N3    ,    7
 BUPNIK   , Fe1   , 2.041 , N4    ,    7
 BUPNIK   , Fe1   , 1.652 , N1    ,    7
 BUPNIK   , Fe1   , 1.647 , N2    ,    7
 BUPNIK   , Fe1   ,  2.05 , N3    ,    7
 BUTHOO   , Fe1   , 2.127 , N8    ,    7
 BUTHOO   , Fe1   , 2.018 , O1    ,    8
 BUTHOO   , Fe1   , 2.186 , O2    ,    8
 BUTHOO   , Fe1   , 2.139 , N5    ,    7
 BUTHOO   , Fe1   , 2.232 , N1    ,    7
 BUTHOO   , Fe1   ,  2.24 , N2    ,    7
 BUXTAQ   , Fe1   , 2.175 , N1B   ,    7
 BUXTAQ   , Fe1   , 2.175 , N1    ,    7
 BUXTAQ   , Fe1   , 2.151 , N5B   ,    7
 BUXTAQ   , Fe1   , 2.151 , N5    ,    7
 BUXTAQ   , Fe1   , 2.195 , N3B   ,    7
 BUXTAQ   , Fe1   , 2.195 , N3    ,    7
 BUYKUB   , Fe1   , 1.969 , N1    ,    7
 BUYKUB   , Fe1   , 2.002 , N2    ,    7
 BUYKUB   , Fe1   , 1.986 , N3    ,    7
 BUYKUB   , Fe1   , 1.969 , N1F   ,    7
 CABLOH   , Fe1   , 1.904 , N2    ,    7
 CABLOH   , Fe1   , 1.897 , N1    ,    7
 CABLOH   , Fe1   , 1.897 , N1F   ,    7
 CABLOH   , Fe1   , 1.896 , N3    ,    7
 CABLOH   , Fe1   , 1.896 , N3F   ,    7
 CABLOH   , Fe1   , 1.904 , N2F   ,    7
 CAHPEI   , Fe1   , 2.173 , N3    ,    7
 CAHPEI   , Fe1   ,  2.24 , N2    ,    7
 CAHPEI   , Fe1   , 2.153 , N1    ,    7
 CAHPEI   , Fe1   , 2.377 , Cl1   ,   17
 CAHPEI   , Fe1   , 2.263 , Cl2   ,   17
 CALBUN   , Fe1   , 1.971 , N9    ,    7
 CALBUN   , Fe1   , 1.985 , N7    ,    7
 CALBUN   , Fe1   ,  1.91 , N8    ,    7
 CALBUN   , Fe1   , 1.986 , N5    ,    7
 CALBUN   , Fe1   , 1.905 , N6    ,    7
 CALBUN   , Fe1   , 1.898 , N4    ,    7
 CAMREP   , Fe1   , 2.003 , N2    ,    7
 CAMREP   , Fe1   , 1.989 , N1    ,    7
 CAMREP   , Fe1   , 2.307 , Cl1   ,   17
 CAMREP   , Fe1   , 2.307 , Cl2   ,   17
 CAMREP   , Fe2   , 2.314 , Cl3   ,   17
 CAMREP   , Fe2   , 2.311 , Cl3E  ,   17
 CAMREP   , Fe2   , 2.001 , N3E   ,    7
 CAMREP   , Fe2   , 2.002 , N3    ,    7
 CAPRIV   , Fe1   , 1.978 , N6    ,    7
 CAPRIV   , Fe1   , 1.979 , N1    ,    7
 CAPRIV   , Fe1   , 1.982 , N4    ,    7
 CAPRIV   , Fe1   , 1.888 , N5    ,    7
 CAPRIV   , Fe1   , 1.886 , N2    ,    7
 CAPRIV   , Fe1   , 1.967 , N3    ,    7
 CAQFEH   , Fe1   , 1.955 , N5    ,    7
 CAQFEH   , Fe1   , 1.904 , N3    ,    7
 CAQFEH   , Fe1   , 1.968 , N1    ,    7
 CAQFEH   , Fe1   , 1.963 , N10   ,    7
 CAQFEH   , Fe1   , 1.883 , N8    ,    7
 CAQFEH   , Fe1   , 1.958 , N6    ,    7
 CAQFEH   , Fe2   , 1.977 , N20   ,    7
 CAQFEH   , Fe2   , 1.968 , N15   ,    7
 CAQFEH   , Fe2   ,  1.95 , N16   ,    7
 CAQFEH   , Fe2   , 1.951 , N11   ,    7
 CAQFEH   , Fe2   , 1.914 , N18   ,    7
 CAQFEH   , Fe2   ,   1.9 , N13   ,    7
 CAQFEH02 , Fe1   , 1.881 , N3    ,    7
 CAQFEH02 , Fe1   , 1.976 , N1    ,    7
 CAQFEH02 , Fe1   , 1.881 , N3K   ,    7
 CAQFEH02 , Fe1   , 1.976 , N1N   ,    7
 CAQFEH02 , Fe1   , 1.976 , N1K   ,    7
 CAQFEH02 , Fe1   , 1.976 , N1E   ,    7
 CAQVEX   , Fe1   , 2.132 , N3F   ,    7
 CAQVEX   , Fe1   , 2.251 , N1    ,    7
 CAQVEX   , Fe1   , 2.132 , N3    ,    7
 CAQVEX   , Fe1   , 2.251 , N1F   ,    7
 CAQVEX   , Fe1   , 2.265 , N2    ,    7
 CAQVEX   , Fe1   , 2.265 , N2F   ,    7
 CAWTEB   , Fe1   , 1.939 , N3    ,    7
 CAWTEB   , Fe1   , 1.892 , N2B   ,    7
 CAWTEB   , Fe1   , 1.892 , N2    ,    7
 CAWTEB   , Fe1   , 1.892 , N1B   ,    7
 CAWTEB   , Fe1   , 1.892 , N1    ,    7
 CAWTEB   , Fe1   , 1.939 , N3B   ,    7
 CAYQOI   , Fe1   ,  1.96 , N3D   ,    7
 CAYQOI   , Fe1   , 1.984 , N1D   ,    7
 CAYQOI   , Fe1   , 1.984 , N1    ,    7
 CAYQOI   , Fe1   , 1.975 , N5D   ,    7
 CAYQOI   , Fe1   ,  1.96 , N3    ,    7
 CAYQOI   , Fe1   , 1.975 , N5    ,    7
 CAYQOI   , Fe2   , 2.268 , Cl2G  ,   17
 CAYQOI   , Fe2   , 2.361 , Cl1G  ,   17
 CAYQOI   , Fe2   , 2.361 , Cl1   ,   17
 CAYQOI   , Fe2   , 2.268 , Cl2   ,   17
 CEGDEX   , Fe1   , 2.107 , N1    ,    7
 CEGDEX   , Fe1   , 2.069 , N2    ,    7
 CEGDEX   , Fe1   , 2.123 , N4    ,    7
 CEGDEX   , Fe1   , 2.169 , N3    ,    7
 CEGDEX   , Fe1   , 2.327 , Cl1   ,   17
 CEPZOM   , Fe1   , 2.203 , N5    ,    7
 CEPZOM   , Fe1   , 2.195 , N6    ,    7
 CEPZOM   , Fe1   , 2.169 , N4    ,    7
 CEPZOM   , Fe1   , 2.143 , N2    ,    7
 CEPZOM   , Fe1   , 2.295 , N1    ,    7
 CEPZOM   , Fe1   , 2.242 , N3    ,    7
 CEQKIT   , Fe1   , 2.075 , O2    ,    8
 CEQKIT   , Fe1   , 2.041 , O3B   ,    8
 CEQKIT   , Fe1   , 2.041 , O3    ,    8
 CEQKIT   , Fe1   , 2.149 , O1    ,    8
 CEQKIT   , Fe1   , 2.075 , O2B   ,    8
 CEQKIT   , Fe1   , 2.149 , O1B   ,    8
 CEQXOM   , Fe1   , 1.899 , N7    ,    7
 CEQXOM   , Fe1   , 1.894 , N3    ,    7
 CEQXOM   , Fe1   , 2.038 , N9    ,    7
 CEQXOM   , Fe1   , 1.925 , N5    ,    7
 CEQXOM   , Fe1   , 1.948 , N1    ,    7
 CEQXOM   , Fe1   , 2.025 , N10   ,    7
 CEQXOM   , Fe2   , 1.937 , N11   ,    7
 CEQXOM   , Fe2   , 1.911 , N13A  ,    7
 CEQXOM   , Fe2   , 1.911 , N13   ,    7
 CEQXOM   , Fe2   , 2.055 , N15A  ,    7
 CEQXOM   , Fe2   , 2.055 , N15   ,    7
 CEQXOM   , Fe2   , 1.937 , N11A  ,    7
 CERDEJ01 , Fe1   , 2.132 , N3    ,    7
 CERDEJ01 , Fe1   , 2.227 , N5A   ,    7
 CERDEJ01 , Fe1   , 2.227 , N5    ,    7
 CERDEJ01 , Fe1   , 2.132 , N3A   ,    7
 CERDEJ01 , Fe1   , 2.188 , N1A   ,    7
 CERDEJ01 , Fe1   , 2.188 , N1    ,    7
 CERVIE   , Fe1   ,  2.22 , S2B   ,   16
 CERVIE   , Fe1   ,  2.22 , S2    ,   16
 CERVIE   , Fe1   , 2.233 , S1B   ,   16
 CERVIE   , Fe1   , 2.233 , S1    ,   16
 CESTOJ   , Fe1   , 2.095 , N1    ,    7
 CESTOJ   , Fe1   , 1.811 , N3    ,    7
 CESTOJ   , Fe1   , 2.097 , N2    ,    7
 CESTOJ   , Fe1   , 2.095 , N1B   ,    7
 CESTOJ   , Fe1   , 2.097 , N2B   ,    7
 CEXFAN   , Fe1   , 2.006 , N1    ,    7
 CEXFAN   , Fe1   , 1.875 , N2    ,    7
 CEXFAN   , Fe1   , 1.879 , N7    ,    7
 CEXFAN   , Fe1   ,  2.01 , N6    ,    7
 CEXFAN   , Fe1   , 2.006 , N8    ,    7
 CEXFAN   , Fe1   , 2.007 , N3    ,    7
 CEYGOC   , Fe1   , 2.314 , S2    ,   16
 CEYGOC   , Fe1   , 2.392 , S3    ,   16
 CEYGOC   , Fe1   , 2.368 , S5    ,   16
 CEYGOC   , Fe1   , 2.299 , S1    ,   16
 CEYGOC   , Fe2   ,  2.29 , S6    ,   16
 CEYGOC   , Fe2   , 2.325 , S4    ,   16
 CEYGOC   , Fe2   , 2.388 , S3    ,   16
 CEYGOC   , Fe2   , 2.379 , S5    ,   16
 CEYHET   , Fe1   , 2.367 , S1    ,   16
 CEYHET   , Fe1   , 2.323 , S7    ,   16
 CEYHET   , Fe1   , 2.349 , S3    ,   16
 CEYHET   , Fe1   , 2.355 , S2    ,   16
 CEYHET   , Fe2   , 2.309 , S8    ,   16
 CEYHET   , Fe2   , 2.352 , S4    ,   16
 CEYHET   , Fe2   , 2.371 , S1    ,   16
 CEYHET   , Fe2   , 2.358 , S5    ,   16
 CEYHET   , Fe3   , 2.352 , S4    ,   16
 CEYHET   , Fe3   , 2.307 , S9    ,   16
 CEYHET   , Fe3   , 2.364 , S2    ,   16
