refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
BAPGOP,1,Fe1,3,2.9925275182998554,N1,1.927,1.6876974662942905,0.52373806027845093
BAPGOP,1,Fe1,3,2.9925275182998554,N3,1.928,1.6876974662942905,0.52232446313431946
BAPGOP,1,Fe1,3,2.9925275182998554,N11,1.936,1.6876974662942905,0.5111521779354411
BAPGOP,1,Fe1,3,2.9925275182998554,N5,1.982,1.6876974662942905,0.45139510745540279
BAPGOP,1,Fe1,3,2.9925275182998554,N9,1.983,1.6876974662942905,0.4501767678250258
NIMQUV,1,Fe1,3,2.9939330860904767,N1,1.97,1.6876974662942905,0.46627493907296147
NIMQUV,1,Fe1,3,2.9939330860904767,N5,1.98,1.6876974662942905,0.45384168743043196
NIMQUV,1,Fe1,3,2.9939330860904767,N6,2.003,1.6876974662942905,0.42648886936315966
NIMQUV,1,Fe1,3,2.9939330860904767,N2,2.005,1.6876974662942905,0.4241897435749043
NIMQUV,1,Fe1,3,2.9939330860904767,S1,2.227,2.048544227418029,0.61735386221430055
NIMQUV,1,Fe1,3,2.9939330860904767,S2,2.234,2.048544227418029,0.60578398443471893
BZTCFE11,1,Fe2,3,2.9941943947199614,S7,2.288,2.048544227418029,0.52352119429327404
BZTCFE11,1,Fe2,3,2.9941943947199614,S11,2.292,2.048544227418029,0.51789198867019082
BZTCFE11,1,Fe2,3,2.9941943947199614,S12,2.302,2.048544227418029,0.50408236503571302
BZTCFE11,1,Fe2,3,2.9941943947199614,S9,2.31,2.048544227418029,0.4933002701054669
BZTCFE11,1,Fe2,3,2.9941943947199614,S8,2.313,2.048544227418029,0.48931670957911305
BZTCFE11,1,Fe2,3,2.9941943947199614,S10,2.331,2.048544227418029,0.4660818670362038
FIDFOO,1,Fe1,3,3.0044941644711889,N3A,1.939,1.6876974662942905,0.50702445743257563
FIDFOO,1,Fe1,3,3.0044941644711889,N1A,1.939,1.6876974662942905,0.50702445743257563
FIDFOO,1,Fe1,3,3.0044941644711889,N1,1.939,1.6876974662942905,0.50702445743257563
FIDFOO,1,Fe1,3,3.0044941644711889,N3,1.939,1.6876974662942905,0.50702445743257563
FIDFOO,1,Fe1,3,3.0044941644711889,N2A,1.953,1.6876974662942905,0.48819816737044314
FIDFOO,1,Fe1,3,3.0044941644711889,N2,1.953,1.6876974662942905,0.48819816737044314
SOJFON,1,Fe1,3,3.005588250050943,N3,1.692,1.6876974662942905,0.9884388798669077
SOJFON,1,Fe1,3,3.005588250050943,N2,2.017,1.6876974662942905,0.41065294065163516
SOJFON,1,Fe1,3,3.005588250050943,N1,2.03,1.6876974662942905,0.39647512235579951
SOJFON,1,Fe1,3,3.005588250050943,S2,2.23,2.048544227418029,0.61236852848281242
SOJFON,1,Fe1,3,3.005588250050943,S1,2.239,2.048544227418029,0.59765277869378797
GAWQIG,1,Fe1,3,3.0155679776871795,N1,1.915,1.6876974662942905,0.54100261193161681
GAWQIG,1,Fe1,3,3.0155679776871795,N21,1.917,1.6876974662942905,0.53808616288462774
GAWQIG,1,Fe1,3,3.0155679776871795,N3,1.918,1.6876974662942905,0.53663383944121412
GAWQIG,1,Fe1,3,3.0155679776871795,N19,1.934,1.6876974662942905,0.51392264368058205
GAWQIG,1,Fe1,3,3.0155679776871795,N4,1.985,1.6876974662942905,0.4477499447810257
GAWQIG,1,Fe1,3,3.0155679776871795,N22,1.993,1.6876974662942905,0.4381727749681133
DMTCFE02,1,Fe1,3,3.0168831616068932,S5,2.293,2.048544227418029,0.51649417038720447
DMTCFE02,1,Fe1,3,3.0168831616068932,S1,2.294,2.048544227418029,0.51510012489081314
DMTCFE02,1,Fe1,3,3.0168831616068932,S6,2.305,2.048544227418029,0.5000117355771927
DMTCFE02,1,Fe1,3,3.0168831616068932,S3,2.306,2.048544227418029,0.49866217705729377
DMTCFE02,1,Fe1,3,3.0168831616068932,S4,2.308,2.048544227418029,0.49597397777881802
DMTCFE02,1,Fe1,3,3.0168831616068932,S2,2.312,2.048544227418029,0.49064097591557077
FIDFOO,1,Fe3,3,3.0262856246182359,N9,1.932,1.6876974662942905,0.51670812546356137
